metro_nonmetro,year,county_name,state_abbr,geoId,value
Nonmetropolitan,2014,"Cattaraugus County",NY,us-ny-009,0.09000102623747
Nonmetropolitan,2014,"Cayuga County",NY,us-ny-011,0.08700029709834
Nonmetropolitan,2014,"Chautauqua County",NY,us-ny-013,0.09200019937198
Nonmetropolitan,2014,"Chenango County",NY,us-ny-017,0.09300057977125
Nonmetropolitan,2014,"Clinton County",NY,us-ny-019,0.09200044345196
Nonmetropolitan,2014,"Columbia County",NY,us-ny-021,0.09400028386626
Nonmetropolitan,2014,"Cortland County",NY,us-ny-023,0.0750006895981
Nonmetropolitan,2014,"Delaware County",NY,us-ny-025,0.10900096193486
Nonmetropolitan,2014,"Essex County",NY,us-ny-031,0.092
Nonmetropolitan,2014,"Franklin County",NY,us-ny-033,0.07400025230226
Nonmetropolitan,2014,"Fulton County",NY,us-ny-035,0.08500107596299
Nonmetropolitan,2014,"Genesee County",NY,us-ny-037,0.0830017804937
Nonmetropolitan,2014,"Greene County",NY,us-ny-039,0.08400093943269
Nonmetropolitan,2014,"Hamilton County",NY,us-ny-041,0.09400614754098
Nonmetropolitan,2014,"Jefferson County",NY,us-ny-045,0.09100024202192
Nonmetropolitan,2014,"Lewis County",NY,us-ny-049,0.08800317665161
Nonmetropolitan,2014,"Montgomery County",NY,us-ny-057,0.08400149668591
Nonmetropolitan,2014,"Otsego County",NY,us-ny-077,0.08900103465022
Nonmetropolitan,2014,"Schuyler County",NY,us-ny-097,0.09000280819994
Nonmetropolitan,2014,"Seneca County",NY,us-ny-099,0.08400206140028
Nonmetropolitan,2014,"St. Lawrence County",NY,us-ny-089,0.10100110699331
Nonmetropolitan,2014,"Steuben County",NY,us-ny-101,0.11900087998375
Nonmetropolitan,2014,"Sullivan County",NY,us-ny-105,0.09100081763304
Nonmetropolitan,2014,"Wyoming County",NY,us-ny-121,0.072
Nonmetropolitan,2014,"Yates County",NY,us-ny-123,0.08400367111159
Nonmetropolitan,2014,"Adams County",OH,us-oh-001,0.0880038619358
Nonmetropolitan,2014,"Ashland County",OH,us-oh-005,0.08000102598302
Nonmetropolitan,2014,"Ashtabula County",OH,us-oh-007,0.11300092262024
Nonmetropolitan,2014,"Athens County",OH,us-oh-009,0.09000103831378
Nonmetropolitan,2014,"Auglaize County",OH,us-oh-011,0.09600212747097
Nonmetropolitan,2014,"Champaign County",OH,us-oh-021,0.112
Nonmetropolitan,2014,"Clinton County",OH,us-oh-027,0.09400032695766
Nonmetropolitan,2014,"Columbiana County",OH,us-oh-029,0.10800108222446
Nonmetropolitan,2014,"Coshocton County",OH,us-oh-031,0.125
Nonmetropolitan,2014,"Crawford County",OH,us-oh-033,0.11300136595058
Nonmetropolitan,2014,"Darke County",OH,us-oh-037,0.10300002615542
Nonmetropolitan,2014,"Defiance County",OH,us-oh-039,0.09900081206087
Nonmetropolitan,2014,"Fayette County",OH,us-oh-047,0.10100394070182
Nonmetropolitan,2014,"Gallia County",OH,us-oh-053,0.12200406827629
Nonmetropolitan,2014,"Guernsey County",OH,us-oh-059,0.10500319209704
Nonmetropolitan,2014,"Hancock County",OH,us-oh-063,0.09900056907099
Nonmetropolitan,2014,"Hardin County",OH,us-oh-065,0.08100314575323
Nonmetropolitan,2014,"Harrison County",OH,us-oh-067,0.11200469129597
Nonmetropolitan,2014,"Henry County",OH,us-oh-069,0.10300387596899
Nonmetropolitan,2014,"Highland County",OH,us-oh-071,0.08800025369443
Nonmetropolitan,2014,"Hocking County",OH,us-oh-073,0.1280055917987
Nonmetropolitan,2014,"Holmes County",OH,us-oh-075,0.07700230864855
Nonmetropolitan,2014,"Huron County",OH,us-oh-077,0.1150019896538
Nonmetropolitan,2014,"Jackson County",OH,us-oh-079,0.12200066192289
Nonmetropolitan,2014,"Knox County",OH,us-oh-083,0.09800062620208
Nonmetropolitan,2014,"Logan County",OH,us-oh-091,0.10100196815173
Nonmetropolitan,2014,"Marion County",OH,us-oh-101,0.11300119094879
Nonmetropolitan,2014,"Meigs County",OH,us-oh-105,0.15400630204817
Nonmetropolitan,2014,"Mercer County",OH,us-oh-107,0.09800277111284
Nonmetropolitan,2014,"Monroe County",OH,us-oh-111,0.1290033995348
Nonmetropolitan,2014,"Morgan County",OH,us-oh-115,0.10900516106069
Nonmetropolitan,2014,"Muskingum County",OH,us-oh-119,0.11700062617408
Nonmetropolitan,2014,"Noble County",OH,us-oh-121,0.10700338453528
Nonmetropolitan,2014,"Paulding County",OH,us-oh-125,0.10100649582411
Nonmetropolitan,2014,"Perry County",OH,us-oh-127,0.11200121492843
Nonmetropolitan,2014,"Pike County",OH,us-oh-131,0.09600115490111
Nonmetropolitan,2014,"Putnam County",OH,us-oh-137,0.07700171751043
Nonmetropolitan,2014,"Ross County",OH,us-oh-141,0.12000136133138
Nonmetropolitan,2014,"Sandusky County",OH,us-oh-143,0.10900197451086
Nonmetropolitan,2014,"Scioto County",OH,us-oh-145,0.14800041264056
Nonmetropolitan,2014,"Seneca County",OH,us-oh-147,0.11500145786763
Nonmetropolitan,2014,"Shelby County",OH,us-oh-149,0.08
Nonmetropolitan,2014,"Tuscarawas County",OH,us-oh-157,0.1220009250159
Nonmetropolitan,2014,"Van Wert County",OH,us-oh-161,0.12100553898594
Nonmetropolitan,2014,"Vinton County",OH,us-oh-163,0.14400162255349
Nonmetropolitan,2014,"Wayne County",OH,us-oh-169,0.105
Nonmetropolitan,2014,"Williams County",OH,us-oh-171,0.11000322800473
Nonmetropolitan,2014,"Wyandot County",OH,us-oh-175,0.09500271264091
Nonmetropolitan,2014,"Adair County",OK,us-ok-001,0.10300184045186
Nonmetropolitan,2014,"Alfalfa County",OK,us-ok-003,0.09800918836141
Nonmetropolitan,2014,"Atoka County",OK,us-ok-005,0.09600842347085
Nonmetropolitan,2014,"Beaver County",OK,us-ok-007,0.09201520912548
Nonmetropolitan,2014,"Beckham County",OK,us-ok-009,0.07400324524803
Nonmetropolitan,2014,"Blaine County",OK,us-ok-011,0.11000991080278
Nonmetropolitan,2014,"Bryan County",OK,us-ok-013,0.09800164248563
Nonmetropolitan,2014,"Caddo County",OK,us-ok-015,0.10700224971879
Nonmetropolitan,2014,"Carter County",OK,us-ok-019,0.11400209281937
Nonmetropolitan,2014,"Cherokee County",OK,us-ok-021,0.12100178485424
Nonmetropolitan,2014,"Choctaw County",OK,us-ok-023,0.12600896860987
Nonmetropolitan,2014,"Cimarron County",OK,us-ok-025,0.08902077151335
Nonmetropolitan,2014,"Coal County",OK,us-ok-029,0.09600938967136
Nonmetropolitan,2014,"Cotton County",OK,us-ok-033,0.10801855533466
Nonmetropolitan,2014,"Craig County",OK,us-ok-035,0.09400544959128
Nonmetropolitan,2014,"Custer County",OK,us-ok-039,0.10500189107413
Nonmetropolitan,2014,"Delaware County",OK,us-ok-041,0.12400315208826
Nonmetropolitan,2014,"Dewey County",OK,us-ok-043,0.10502412716435
Nonmetropolitan,2014,"Ellis County",OK,us-ok-045,0.10100356102298
Nonmetropolitan,2014,"Garfield County",OK,us-ok-047,0.08900004407034
Nonmetropolitan,2014,"Garvin County",OK,us-ok-049,0.11400229300633
Nonmetropolitan,2014,"Grant County",OK,us-ok-053,0.09600477042338
Nonmetropolitan,2014,"Greer County",OK,us-ok-055,0.09200666111574
Nonmetropolitan,2014,"Harmon County",OK,us-ok-057,0.08701993193972
Nonmetropolitan,2014,"Harper County",OK,us-ok-059,0.089001447178
Nonmetropolitan,2014,"Haskell County",OK,us-ok-061,0.15001056412423
Nonmetropolitan,2014,"Hughes County",OK,us-ok-063,0.13000475511175
Nonmetropolitan,2014,"Jackson County",OK,us-ok-065,0.10800494597065
Nonmetropolitan,2014,"Jefferson County",OK,us-ok-067,0.10301724137931
Nonmetropolitan,2014,"Johnston County",OK,us-ok-069,0.10700557966522
Nonmetropolitan,2014,"Kay County",OK,us-ok-071,0.10700164243567
Nonmetropolitan,2014,"Kingfisher County",OK,us-ok-073,0.10400876632271
Nonmetropolitan,2014,"Kiowa County",OK,us-ok-075,0.1110142400465
Nonmetropolitan,2014,"Latimer County",OK,us-ok-077,0.1260152284264
Nonmetropolitan,2014,"Love County",OK,us-ok-085,0.11601123595506
Nonmetropolitan,2014,"Major County",OK,us-ok-093,0.08801133345139
Nonmetropolitan,2014,"Marshall County",OK,us-ok-095,0.10800369530528
Nonmetropolitan,2014,"Mayes County",OK,us-ok-097,0.1170024389429
Nonmetropolitan,2014,"Mccurtain County",OK,us-ok-089,0.12100046007779
Nonmetropolitan,2014,"Mcintosh County",OK,us-ok-091,0.11400588913071
Nonmetropolitan,2014,"Murray County",OK,us-ok-099,0.10500586624951
Nonmetropolitan,2014,"Muskogee County",OK,us-ok-101,0.125
Nonmetropolitan,2014,"Noble County",OK,us-ok-103,0.09400899834241
Nonmetropolitan,2014,"Nowata County",OK,us-ok-105,0.10900534215212
Nonmetropolitan,2014,"Okfuskee County",OK,us-ok-107,0.09700996677741
Nonmetropolitan,2014,"Ottawa County",OK,us-ok-115,0.1470054446461
Nonmetropolitan,2014,"Payne County",OK,us-ok-119,0.06200053276505
Nonmetropolitan,2014,"Pittsburg County",OK,us-ok-121,0.11100309323906
Nonmetropolitan,2014,"Pontotoc County",OK,us-ok-123,0.10500162039538
Nonmetropolitan,2014,"Pottawatomie County",OK,us-ok-125,0.12400023016284
Nonmetropolitan,2014,"Pushmataha County",OK,us-ok-127,0.13000354233085
Nonmetropolitan,2014,"Roger Mills County",OK,us-ok-129,0.08901098901099
Nonmetropolitan,2014,"Seminole County",OK,us-ok-133,0.11700212731141
Nonmetropolitan,2014,"Stephens County",OK,us-ok-137,0.12600121359223
Nonmetropolitan,2014,"Texas County",OK,us-ok-139,0.07200369588173
Nonmetropolitan,2014,"Tillman County",OK,us-ok-141,0.10300197735035
Nonmetropolitan,2014,"Washington County",OK,us-ok-147,0.12700098430296
Nonmetropolitan,2014,"Washita County",OK,us-ok-149,0.09400168289458
Nonmetropolitan,2014,"Woods County",OK,us-ok-151,0.10100430416069
Nonmetropolitan,2014,"Woodward County",OK,us-ok-153,0.09200310559006
Nonmetropolitan,2014,"Baker County",OR,us-or-001,0.12000634115409
Nonmetropolitan,2014,"Clatsop County",OR,us-or-007,0.10500119319538
Nonmetropolitan,2014,"Coos County",OR,us-or-011,0.12200168749247
Nonmetropolitan,2014,"Crook County",OR,us-or-013,0.11700458604876
Nonmetropolitan,2014,"Curry County",OR,us-or-015,0.11700391644909
Nonmetropolitan,2014,"Douglas County",OR,us-or-019,0.11000083569118
Nonmetropolitan,2014,"Gilliam County",OR,us-or-021,0.09403973509934
Nonmetropolitan,2014,"Grant County",OR,us-or-023,0.10601569311247
Nonmetropolitan,2014,"Harney County",OR,us-or-025,0.0910071942446
Nonmetropolitan,2014,"Hood River County",OR,us-or-027,0.075
Nonmetropolitan,2014,"Jefferson County",OR,us-or-031,0.10300455235205
Nonmetropolitan,2014,"Josephine County",OR,us-or-033,0.08700052132847
Nonmetropolitan,2014,"Klamath County",OR,us-or-035,0.1040008062078
Nonmetropolitan,2014,"Lake County",OR,us-or-037,0.11000800640512
Nonmetropolitan,2014,"Lincoln County",OR,us-or-041,0.12200158856235
Nonmetropolitan,2014,"Linn County",OR,us-or-043,0.11500028164254
Nonmetropolitan,2014,"Malheur County",OR,us-or-045,0.08300269074657
Nonmetropolitan,2014,"Morrow County",OR,us-or-049,0.09100364014561
Nonmetropolitan,2014,"Sherman County",OR,us-or-055,0.09203798392988
Nonmetropolitan,2014,"Tillamook County",OR,us-or-057,0.12300558436378
Nonmetropolitan,2014,"Umatilla County",OR,us-or-059,0.09000126864454
Nonmetropolitan,2014,"Union County",OR,us-or-061,0.08400124908921
Nonmetropolitan,2014,"Wallowa County",OR,us-or-063,0.10500274876306
Nonmetropolitan,2014,"Wasco County",OR,us-or-065,0.10200165940676
Nonmetropolitan,2014,"Wheeler County",OR,us-or-069,0.1070796460177
Nonmetropolitan,2014,"Adams County",PA,us-pa-001,0.10600090433435
Nonmetropolitan,2014,"Bedford County",PA,us-pa-009,0.11900090152198
Nonmetropolitan,2014,"Bradford County",PA,us-pa-015,0.10300053390283
Nonmetropolitan,2014,"Cameron County",PA,us-pa-023,0.08900388098318
Nonmetropolitan,2014,"Clarion County",PA,us-pa-031,0.11000165864986
Nonmetropolitan,2014,"Clearfield County",PA,us-pa-033,0.11800006218712
Nonmetropolitan,2014,"Clinton County",PA,us-pa-035,0.10100158499983
Nonmetropolitan,2014,"Columbia County",PA,us-pa-037,0.1070007800312
Nonmetropolitan,2014,"Crawford County",PA,us-pa-039,0.10700031867915
Nonmetropolitan,2014,"Elk County",PA,us-pa-047,0.08800196286906
Nonmetropolitan,2014,"Forest County",PA,us-pa-053,0.08800234672925
Nonmetropolitan,2014,"Franklin County",PA,us-pa-055,0.11000026263493
Nonmetropolitan,2014,"Fulton County",PA,us-pa-057,0.08900053830971
Nonmetropolitan,2014,"Greene County",PA,us-pa-059,0.11600081810744
Nonmetropolitan,2014,"Huntingdon County",PA,us-pa-061,0.0980003904398
Nonmetropolitan,2014,"Indiana County",PA,us-pa-063,0.08300065542513
Nonmetropolitan,2014,"Jefferson County",PA,us-pa-065,0.09000058271662
Nonmetropolitan,2014,"Juniata County",PA,us-pa-067,0.1040008546552
Nonmetropolitan,2014,"Lawrence County",PA,us-pa-073,0.10600149050896
Nonmetropolitan,2014,"Mckean County",PA,us-pa-083,0.09200097549079
Nonmetropolitan,2014,"Mifflin County",PA,us-pa-087,0.1100008540439
Nonmetropolitan,2014,"Monroe County",PA,us-pa-089,0.11400060719365
Nonmetropolitan,2014,"Montour County",PA,us-pa-093,0.10100380754586
Nonmetropolitan,2014,"Northumberland County",PA,us-pa-097,0.10400032756009
Nonmetropolitan,2014,"Potter County",PA,us-pa-105,0.09800376647834
Nonmetropolitan,2014,"Schuylkill County",PA,us-pa-107,0.10400069957588
Nonmetropolitan,2014,"Snyder County",PA,us-pa-109,0.09600080927974
Nonmetropolitan,2014,"Somerset County",PA,us-pa-111,0.11800168009092
Nonmetropolitan,2014,"Sullivan County",PA,us-pa-113,0.09800633501025
Nonmetropolitan,2014,"Susquehanna County",PA,us-pa-115,0.08700145914397
Nonmetropolitan,2014,"Tioga County",PA,us-pa-117,0.1130034808553
Nonmetropolitan,2014,"Union County",PA,us-pa-119,0.09300060166748
Nonmetropolitan,2014,"Venango County",PA,us-pa-121,0.11900048285852
Nonmetropolitan,2014,"Warren County",PA,us-pa-123,0.11500187758167
Nonmetropolitan,2014,"Wayne County",PA,us-pa-127,0.11200038687526
Nonmetropolitan,2014,"Abbeville County",SC,us-sc-001,0.16900286715514
Nonmetropolitan,2014,"Allendale County",SC,us-sc-005,0.17100078802206
Nonmetropolitan,2014,"Bamberg County",SC,us-sc-009,0.14501057827927
Nonmetropolitan,2014,"Barnwell County",SC,us-sc-011,0.16800451523893
Nonmetropolitan,2014,"Beaufort County",SC,us-sc-013,0.09700064755401
Nonmetropolitan,2014,"Cherokee County",SC,us-sc-021,0.12400077515624
Nonmetropolitan,2014,"Chester County",SC,us-sc-023,0.11600363156157
Nonmetropolitan,2014,"Chesterfield County",SC,us-sc-025,0.12600169012443
Nonmetropolitan,2014,"Clarendon County",SC,us-sc-027,0.15700437179243
Nonmetropolitan,2014,"Colleton County",SC,us-sc-029,0.15200197726149
Nonmetropolitan,2014,"Dillon County",SC,us-sc-033,0.15100208861041
Nonmetropolitan,2014,"Georgetown County",SC,us-sc-043,0.14
Nonmetropolitan,2014,"Greenwood County",SC,us-sc-047,0.12900144266386
Nonmetropolitan,2014,"Hampton County",SC,us-sc-049,0.12000520629962
Nonmetropolitan,2014,"Jasper County",SC,us-sc-053,0.13800651846086
Nonmetropolitan,2014,"Lancaster County",SC,us-sc-057,0.10500078876794
Nonmetropolitan,2014,"Lee County",SC,us-sc-061,0.15400381652414
Nonmetropolitan,2014,"Marion County",SC,us-sc-067,0.15800573646027
Nonmetropolitan,2014,"Marlboro County",SC,us-sc-069,0.13700413895735
Nonmetropolitan,2014,"Mccormick County",SC,us-sc-065,0.15301647505037
Nonmetropolitan,2014,"Newberry County",SC,us-sc-071,0.13500158825398
Nonmetropolitan,2014,"Oconee County",SC,us-sc-073,0.10600037534335
Nonmetropolitan,2014,"Orangeburg County",SC,us-sc-075,0.13700143300693
Nonmetropolitan,2014,"Union County",SC,us-sc-087,0.13400556000565
Nonmetropolitan,2014,"Williamsburg County",SC,us-sc-089,0.16600568841886
Nonmetropolitan,2014,"Aurora County",SD,us-sd-003,0.0830343413634
Nonmetropolitan,2014,"Beadle County",SD,us-sd-005,0.092006724744
Nonmetropolitan,2014,"Bennett County",SD,us-sd-007,0.12402388608176
Nonmetropolitan,2014,"Bon Homme County",SD,us-sd-009,0.09100877192982
Nonmetropolitan,2014,"Brookings County",SD,us-sd-011,0.06200158657259
Nonmetropolitan,2014,"Brown County",SD,us-sd-013,0.08200262011826
Nonmetropolitan,2014,"Brule County",SD,us-sd-015,0.09301117173292
Nonmetropolitan,2014,"Buffalo County",SD,us-sd-017,0.11908783783784
Nonmetropolitan,2014,"Butte County",SD,us-sd-019,0.08200184867292
Nonmetropolitan,2014,"Campbell County",SD,us-sd-021,0.09506726457399
Nonmetropolitan,2014,"Charles Mix County",SD,us-sd-023,0.09600638977636
Nonmetropolitan,2014,"Clark County",SD,us-sd-025,0.10403554239171
Nonmetropolitan,2014,"Clay County",SD,us-sd-027,0.06800511760653
Nonmetropolitan,2014,"Codington County",SD,us-sd-029,0.07800175284838
Nonmetropolitan,2014,"Corson County",SD,us-sd-031,0.1160409556314
Nonmetropolitan,2014,"Custer County",SD,us-sd-033,0.09901420701653
Nonmetropolitan,2014,"Davison County",SD,us-sd-035,0.09700020406775
Nonmetropolitan,2014,"Day County",SD,us-sd-037,0.09301227573182
Nonmetropolitan,2014,"Deuel County",SD,us-sd-039,0.11100803957947
Nonmetropolitan,2014,"Dewey County",SD,us-sd-041,0.14002267573696
Nonmetropolitan,2014,"Douglas County",SD,us-sd-043,0.10204081632653
Nonmetropolitan,2014,"Edmunds County",SD,us-sd-045,0.0880187416332
Nonmetropolitan,2014,"Fall River County",SD,us-sd-047,0.09800694825379
Nonmetropolitan,2014,"Faulk County",SD,us-sd-049,0.09204545454545
Nonmetropolitan,2014,"Grant County",SD,us-sd-051,0.08300979848401
Nonmetropolitan,2014,"Gregory County",SD,us-sd-053,0.09102442118617
Nonmetropolitan,2014,"Haakon County",SD,us-sd-055,0.095
Nonmetropolitan,2014,"Hamlin County",SD,us-sd-057,0.09800957420005
Nonmetropolitan,2014,"Hand County",SD,us-sd-059,0.09903288201161
Nonmetropolitan,2014,"Hanson County",SD,us-sd-061,0.08302919708029
Nonmetropolitan,2014,"Harding County",SD,us-sd-063,0.08102345415778
Nonmetropolitan,2014,"Hughes County",SD,us-sd-065,0.0930054393626
Nonmetropolitan,2014,"Hutchinson County",SD,us-sd-067,0.10101389410439
Nonmetropolitan,2014,"Hyde County",SD,us-sd-069,0.10302457466919
Nonmetropolitan,2014,"Jackson County",SD,us-sd-071,0.09704027171276
Nonmetropolitan,2014,"Jerauld County",SD,us-sd-073,0.09102990033223
Nonmetropolitan,2014,"Jones County",SD,us-sd-075,0.09311740890688
Nonmetropolitan,2014,"Kingsbury County",SD,us-sd-077,0.09501557632399
Nonmetropolitan,2014,"Lake County",SD,us-sd-079,0.08400300010715
Nonmetropolitan,2014,"Lawrence County",SD,us-sd-081,0.07500261151154
Nonmetropolitan,2014,"Lyman County",SD,us-sd-085,0.08700607902736
Nonmetropolitan,2014,"Marshall County",SD,us-sd-091,0.08401008120975
Nonmetropolitan,2014,"Mcpherson County",SD,us-sd-089,0.11105062602069
Nonmetropolitan,2014,"Mellette County",SD,us-sd-095,0.11502516175413
Nonmetropolitan,2014,"Miner County",SD,us-sd-097,0.10501474926254
Nonmetropolitan,2014,"Moody County",SD,us-sd-101,0.1110151187905
Nonmetropolitan,2014,"Oglala Lakota County",SD,us-sd-102,0.14500537056928
Nonmetropolitan,2014,"Perkins County",SD,us-sd-105,0.08803122289679
Nonmetropolitan,2014,"Potter County",SD,us-sd-107,0.10503040353787
Nonmetropolitan,2014,"Roberts County",SD,us-sd-109,0.1080095385047
Nonmetropolitan,2014,"Sanborn County",SD,us-sd-111,0.09003397508494
Nonmetropolitan,2014,"Spink County",SD,us-sd-115,0.08901280462619
Nonmetropolitan,2014,"Stanley County",SD,us-sd-117,0.08900999091735
Nonmetropolitan,2014,"Sully County",SD,us-sd-119,0.08807339449541
Nonmetropolitan,2014,"Todd County",SD,us-sd-121,0.15900178253119
Nonmetropolitan,2014,"Tripp County",SD,us-sd-123,0.09600577478345
Nonmetropolitan,2014,"Walworth County",SD,us-sd-129,0.09202012940331
Nonmetropolitan,2014,"Yankton County",SD,us-sd-135,0.07600091774693
Nonmetropolitan,2014,"Ziebach County",SD,us-sd-137,0.15303738317757
Nonmetropolitan,2014,"Bedford County",TN,us-tn-003,0.08200145296041
Nonmetropolitan,2014,"Benton County",TN,us-tn-005,0.10200047442081
Nonmetropolitan,2014,"Bledsoe County",TN,us-tn-007,0.09300752515431
Nonmetropolitan,2014,"Campbell County",TN,us-tn-013,0.09500048918892
Nonmetropolitan,2014,"Carroll County",TN,us-tn-017,0.11900056465274
Nonmetropolitan,2014,"Claiborne County",TN,us-tn-025,0.094
Nonmetropolitan,2014,"Clay County",TN,us-tn-027,0.09001314060447
Nonmetropolitan,2014,"Cocke County",TN,us-tn-029,0.1190029778317
Nonmetropolitan,2014,"Coffee County",TN,us-tn-031,0.10300007556865
Nonmetropolitan,2014,"Crockett County",TN,us-tn-033,0.09100233100233
Nonmetropolitan,2014,"Cumberland County",TN,us-tn-035,0.14500183875224
Nonmetropolitan,2014,"Decatur County",TN,us-tn-039,0.1160057124025
Nonmetropolitan,2014,"Dekalb County",TN,us-tn-041,0.10400221575959
Nonmetropolitan,2014,"Dyer County",TN,us-tn-045,0.11600114498354
Nonmetropolitan,2014,"Fentress County",TN,us-tn-049,0.10100413467218
Nonmetropolitan,2014,"Franklin County",TN,us-tn-051,0.098002357664
Nonmetropolitan,2014,"Gibson County",TN,us-tn-053,0.09900005524557
Nonmetropolitan,2014,"Giles County",TN,us-tn-055,0.10800416270757
Nonmetropolitan,2014,"Greene County",TN,us-tn-059,0.09700136301681
Nonmetropolitan,2014,"Grundy County",TN,us-tn-061,0.10400941084207
Nonmetropolitan,2014,"Hancock County",TN,us-tn-067,0.08200589970501
Nonmetropolitan,2014,"Hardeman County",TN,us-tn-069,0.10100311310965
Nonmetropolitan,2014,"Hardin County",TN,us-tn-071,0.10400080116168
Nonmetropolitan,2014,"Haywood County",TN,us-tn-075,0.10100561963916
Nonmetropolitan,2014,"Henderson County",TN,us-tn-077,0.12200028739761
Nonmetropolitan,2014,"Henry County",TN,us-tn-079,0.11200225697243
Nonmetropolitan,2014,"Houston County",TN,us-tn-083,0.092
Nonmetropolitan,2014,"Humphreys County",TN,us-tn-085,0.09400406504065
Nonmetropolitan,2014,"Jackson County",TN,us-tn-087,0.104
Nonmetropolitan,2014,"Johnson County",TN,us-tn-091,0.1
Nonmetropolitan,2014,"Lake County",TN,us-tn-095,0.0790014220256
Nonmetropolitan,2014,"Lauderdale County",TN,us-tn-097,0.12100009785693
Nonmetropolitan,2014,"Lawrence County",TN,us-tn-099,0.10700067967764
Nonmetropolitan,2014,"Lewis County",TN,us-tn-101,0.08600356030263
Nonmetropolitan,2014,"Lincoln County",TN,us-tn-103,0.12300142472693
Nonmetropolitan,2014,"Marshall County",TN,us-tn-117,0.09800222927206
Nonmetropolitan,2014,"Maury County",TN,us-tn-119,0.09300028224668
Nonmetropolitan,2014,"Mcminn County",TN,us-tn-107,0.12200174716086
Nonmetropolitan,2014,"Mcnairy County",TN,us-tn-109,0.12200424714329
Nonmetropolitan,2014,"Meigs County",TN,us-tn-121,0.09500769738289
Nonmetropolitan,2014,"Monroe County",TN,us-tn-123,0.11700156349528
Nonmetropolitan,2014,"Moore County",TN,us-tn-127,0.09000203624516
Nonmetropolitan,2014,"Morgan County",TN,us-tn-129,0.08200175592625
Nonmetropolitan,2014,"Obion County",TN,us-tn-131,0.12100192678227
Nonmetropolitan,2014,"Overton County",TN,us-tn-133,0.10700155856612
Nonmetropolitan,2014,"Perry County",TN,us-tn-135,0.11101752021563
Nonmetropolitan,2014,"Pickett County",TN,us-tn-137,0.09102121361618
Nonmetropolitan,2014,"Putnam County",TN,us-tn-141,0.09300102793457
Nonmetropolitan,2014,"Rhea County",TN,us-tn-143,0.09400263982841
Nonmetropolitan,2014,"Roane County",TN,us-tn-145,0.11300050868396
Nonmetropolitan,2014,"Scott County",TN,us-tn-151,0.09100496277916
Nonmetropolitan,2014,"Sevier County",TN,us-tn-155,0.096
Nonmetropolitan,2014,"Van Buren County",TN,us-tn-175,0.09501025290499
Nonmetropolitan,2014,"Warren County",TN,us-tn-177,0.13100377765785
Nonmetropolitan,2014,"Wayne County",TN,us-tn-181,0.09
Nonmetropolitan,2014,"Weakley County",TN,us-tn-183,0.1050038491147
Nonmetropolitan,2014,"White County",TN,us-tn-185,0.10300450676014
Nonmetropolitan,2014,"Anderson County",TX,us-tx-001,0.1020018438035
Nonmetropolitan,2014,"Andrews County",TX,us-tx-003,0.07300597557807
Nonmetropolitan,2014,"Angelina County",TX,us-tx-005,0.12800165061025
Nonmetropolitan,2014,"Bailey County",TX,us-tx-017,0.07901020186672
Nonmetropolitan,2014,"Baylor County",TX,us-tx-023,0.1040316774658
Nonmetropolitan,2014,"Bee County",TX,us-tx-025,0.06400192246075
Nonmetropolitan,2014,"Blanco County",TX,us-tx-031,0.09000468164794
Nonmetropolitan,2014,"Borden County",TX,us-tx-033,0.08906882591093
Nonmetropolitan,2014,"Bosque County",TX,us-tx-035,0.08500074107011
Nonmetropolitan,2014,"Brewster County",TX,us-tx-043,0.07900927079009
Nonmetropolitan,2014,"Briscoe County",TX,us-tx-045,0.09106529209622
Nonmetropolitan,2014,"Brooks County",TX,us-tx-047,0.0790099009901
Nonmetropolitan,2014,"Brown County",TX,us-tx-049,0.08300184685325
Nonmetropolitan,2014,"Burnet County",TX,us-tx-053,0.08500044456299
Nonmetropolitan,2014,"Camp County",TX,us-tx-063,0.09000110975474
Nonmetropolitan,2014,"Cass County",TX,us-tx-067,0.11200351108185
Nonmetropolitan,2014,"Castro County",TX,us-tx-069,0.07701171499904
Nonmetropolitan,2014,"Cherokee County",TX,us-tx-073,0.09600241446484
Nonmetropolitan,2014,"Childress County",TX,us-tx-075,0.06800220547693
Nonmetropolitan,2014,"Cochran County",TX,us-tx-079,0.07601765571359
Nonmetropolitan,2014,"Coke County",TX,us-tx-081,0.09303246239113
Nonmetropolitan,2014,"Coleman County",TX,us-tx-083,0.09501411100659
Nonmetropolitan,2014,"Collingsworth County",TX,us-tx-087,0.08301526717557
Nonmetropolitan,2014,"Colorado County",TX,us-tx-089,0.09000325626832
Nonmetropolitan,2014,"Comanche County",TX,us-tx-093,0.09100844510681
Nonmetropolitan,2014,"Concho County",TX,us-tx-095,0.07000864304235
Nonmetropolitan,2014,"Cooke County",TX,us-tx-097,0.08100017608734
Nonmetropolitan,2014,"Cottle County",TX,us-tx-101,0.09302325581395
Nonmetropolitan,2014,"Crane County",TX,us-tx-103,0.06901703017628
Nonmetropolitan,2014,"Crockett County",TX,us-tx-105,0.07800369685767
Nonmetropolitan,2014,"Culberson County",TX,us-tx-109,0.08002443494197
Nonmetropolitan,2014,"Dallam County",TX,us-tx-111,0.07201028718388
Nonmetropolitan,2014,"Dawson County",TX,us-tx-115,0.072
Nonmetropolitan,2014,"Deaf Smith County",TX,us-tx-117,0.07000158553988
Nonmetropolitan,2014,"Dewitt County",TX,us-tx-123,0.08600089451153
